OG_ID,Tree_n_tips,Tree_Hill_diversity,Tree_Norm_by_tips,Tree_Norm_by_PD,Tree_entropy,MSA_mean_diversity,MSA_normalized_diversity
OG0000732.GV,34.0,12.072346901581005,0.3550690265170884,1.7338948463756145,2.4909174571014665,2.600905480721803,0.08425818319588436
OG0007116.ASG,6.0,7.421390729877973,1.2368984549796622,0.9741454499233395,2.004366469519191,2.8128537420793096,0.09541335484627946
OG0003178.GV,5.0,1.6779320631865835,0.3355864126373167,1.5389918765698567,0.517562120447443,1.4393851949972916,0.02312553657880482
OG0001893.GV,12.0,2.024168885508014,0.16868074045900117,1.038051295921483,0.7051591894007031,1.6623858011922705,0.03486241058906687
OG0006314.ASG,8.0,5.999803930565627,0.7499754913207034,0.8561974927671249,1.7917267904550476,2.7088534856453403,0.08993965713922844
OG0003345.GV,5.0,3.6200113348839458,0.7240022669767892,11.700479443045818,1.286477157016188,1.1966212290766496,0.010348485740876294
OG0004607.ASG,16.0,5.91272032759789,0.36954502047486815,2.4259006074671423,1.777106017833742,1.5200101035110043,0.027368952816368648
OG0000531.GV,41.0,17.983857552917236,0.4386306720223716,1.5914298516621688,2.8894745529124086,2.534757648128978,0.08077671832257778
OG0001749.ASG,78.0,66.23849170439,0.8492114321075641,2.1833542379887243,4.193261739654566,4.240295951662454,0.17054189219276075
OG0002058.ASG,62.0,54.06996963320089,0.872096284406466,3.2794821261877063,3.99027894177365,3.3440775382986936,0.12337250201572071
OG0002825.ASG,39.0,34.60963942247999,0.8874266518584611,1.3604915361481371,3.5441322392884453,5.049394100066494,0.2131260052666576
OG0003146.GV,5.0,1.4396927164538316,0.2879385432907663,0.6880416337087297,0.3644296994652295,1.6848921670064927,0.03604695615823646
OG0000109.GV,135.0,10.340561735344371,0.0765967535951435,4.233233472391062,2.3360741940402816,1.3207132443330347,0.016879644438580775
OG0006994.ASG,6.0,2.4341805919803465,0.4056967653300578,3.5850549235328675,0.8896101873677663,1.3003655843315904,0.015808714964820548
OG0000851.ASG,213.0,129.40753863352208,0.6075471297348455,3.429045252904438,4.862966638743279,3.359618572925267,0.124190451206593
OG0000334.GV,53.0,23.83353490161357,0.44968933776629383,1.7204278921794267,3.171093618406448,3.0406841444844277,0.10740442865707514
OG0005162.ASG,12.0,16.095780500346656,1.3413150416955546,1.5332279002842124,2.7785571569174525,2.539451740148459,0.08102377579728733
OG0007471.ASG,5.0,6.0835327741523555,1.2167065548304712,4.448002320795756,1.8055855756151493,1.7699258372877114,0.04052241248882691
OG0000137.GV,118.0,78.584807866715,0.6659729480230084,1.8257364266895972,4.364178396614888,5.48466616666451,0.23603506140339525
OG0006673.ASG,7.0,3.9839296455050834,0.5691328065007262,3.411774981163898,1.382268680305653,1.4897830535203587,0.02577805544843993
OG0004360.ASG,18.0,11.61242213567705,0.6451345630931695,1.4900271299898824,2.452075398901292,3.2716774392203156,0.11956197048527976
OG0002668.ASG,43.0,18.375542186693885,0.4273381903882299,1.873862172116314,2.9110205514224354,2.575348186667736,0.08291306245619663
OG0000233.GV,72.0,88.57100679574478,1.2301528721631219,1.2651061743784813,4.483804566988959,7.780620243492942,0.35687474965752325
OG0001904.ASG,69.0,69.70844880881316,1.0102673740407704,1.7606936243795237,4.244321527189518,5.122780157610707,0.21698842934793197
OG0001179.ASG,142.0,150.35105217841692,1.05881022660857,3.1590589700555864,5.012972907603712,4.728139019831449,0.19621784314902363
OG0004037.ASG,21.0,12.0538911891642,0.5739948185316286,3.2213376633637547,2.489387528071727,2.4363790362225193,0.07559889664329049
OG0006524.ASG,7.0,7.081513934488869,1.011644847784124,1.3906890755051204,1.9574877174016312,2.8284686556125482,0.09623519240066043
OG0003447.GV,5.0,2.0380177886234683,0.40760355772469364,15.528937737149256,0.7119776632332293,1.0966329761315072,0.0050859461121845915
OG0007726.ASG,5.0,5.901237382904354,1.1802474765808708,1.5533250988140226,1.7751620548382605,2.3795045983002683,0.07260550517369833
OG0005235.ASG,12.0,9.623640643079566,0.8019700535899639,6.984737114028471,2.2642226383118484,1.5930714774298755,0.03121428828578292
OG0000030.GV,325.0,107.58079303810973,0.33101782473264535,1.932655987221169,4.67824212843077,3.920340229724531,0.15370211735392267
OG0000186.ASG,610.0,637.6938863386764,1.0453998136699614,2.4403773637146045,6.457858366225993,7.725097555197554,0.3539525029051344
OG0004550.ASG,16.0,13.844183263044652,0.8652614539402907,1.076289545035377,2.6278651634090173,3.5836522016745427,0.13598169482497593
OG0001994.GV,11.0,4.252708496408527,0.3866098633098661,8.202103215893318,1.4475560732237984,1.1919441153333128,0.010102321859648041
OG0000635.GV,37.0,7.252568056713701,0.1960153528841541,1.1759846895143689,1.9813556208664913,1.7990420051659108,0.0420548423771532
OG0002495.ASG,47.0,45.0456457601214,0.9584179948962,3.634427997089062,3.8076763258896764,2.976795606311958,0.10404187401641884
OG0006043.ASG,8.0,9.172163299512507,1.1465204124390633,1.4784678657397943,2.216173168970671,2.9820482709922187,0.10431833005222203
OG0000408.GV,45.0,21.770519700791592,0.4837893266842576,2.0350863793425997,3.08055674729921,2.6417681668697273,0.08640885088788038
OG0003242.GV,5.0,3.5180875256855515,0.7036175051371103,1.11987506786107,1.2579175253934725,2.1766257177879975,0.06192766935726303
OG0003697.ASG,24.0,15.08911499805445,0.6287131249189354,6.0842714970260126,2.7139736228196205,1.6455100304901995,0.03397421213106313
OG0007241.ASG,6.0,3.1248787527204476,0.520813125453408,3.262286249551559,1.1393954833062023,1.435701292532801,0.02293164697541058
OG0001384.ASG,112.0,124.79887941765718,1.1142757090862248,2.010665636475755,4.826703476869833,7.137356193068381,0.323018747003599
OG0005752.ASG,9.0,12.475578304758747,1.3861753671954162,1.3344991132018629,2.523772997658015,3.705628505886004,0.14240150030978968
OG0000436.GV,43.0,13.38765305315572,0.31134076867804,1.4964725628210287,2.5943328682504934,2.2198529703479872,0.06420278791305196
OG0003970.ASG,21.0,26.967361775809213,1.2841600845623435,2.158478542032755,3.294627311670153,4.036112528707391,0.1597953962477574
OG0003041.GV,6.0,2.376146836534974,0.396024472755829,1.9081991572118997,0.8654801994793211,1.3345051464037416,0.01760553402124956
OG0002626.ASG,44.0,34.078418223933824,0.7745095050894051,3.409604587965363,3.5286642872670044,3.365360298345148,0.12449264728132359
OG0000335.ASG,400.0,208.72895187728614,0.5218223796932153,3.5781224795655513,5.34103652931698,4.381500489870974,0.17797370999320916
OG0001137.ASG,150.0,162.73085514478961,1.0848723676319307,2.1128147996334183,5.092097640650356,7.035068352397123,0.3176351764419538
OG0001972.GV,11.0,7.602435315204738,0.6911304832004307,3.8171926086696515,2.028468632174717,1.9617864222973929,0.05062033801565226
OG0003424.ASG,27.0,30.740742211660976,1.1385460078392955,3.349226581764367,3.425588882635526,3.080426955437133,0.1094961555493228
OG0003099.GV,6.0,1.7562467574322442,0.292707792905374,44.495737457112845,0.5631790077962894,1.0354200975442962,0.001864215660226116
OG0004079.ASG,20.0,20.160777613717848,1.0080388806858924,1.050144421256158,3.0037390145683034,5.036998166453127,0.21247358770805932
OG0004804.ASG,14.0,14.070035728428826,1.0050025520306305,1.2088469612593307,2.644047410457034,3.750822425156246,0.14478012763980241
OG0007768.ASG,5.0,5.35606268435494,1.0712125368709882,1.6731055750858066,1.6782291313367916,2.2418939543283845,0.06536283970149392
OG0006870.ASG,6.0,6.634742840096085,1.1057904733493475,1.2055168551953857,1.8923199089465588,2.7742232120812194,0.09338016905690628
OG0002903.GV,6.0,5.227635394498002,0.8712725657496669,1.6109717026391217,1.653959052415275,2.210860804789172,0.06372951604153537
OG0002341.ASG,51.0,34.29278064483143,0.6724074636241457,3.0405282806343563,3.5349348551914663,2.1977539721309465,0.06303968274373402
OG0006797.ASG,7.0,6.15067442901256,0.8786677755732228,1.0504313006179888,1.8165617390599262,2.4604051438455152,0.07686342862344817
OG0000652.ASG,256.0,221.59508158397824,0.865605787437415,1.7214413194859226,5.400851759608667,5.162575436888141,0.21908291773095478
OG0004284.ASG,18.0,23.250585379639986,1.291699187757777,2.0400404119321363,3.1463303093353385,4.18376753172094,0.16756671219583893
OG0001450.ASG,104.0,100.85754714511637,0.9697841071645805,4.154662457189429,4.6137090969508785,3.8617331149020466,0.1506175323632656
OG0005086.ASG,12.0,14.160290328786502,1.1800241940655418,1.4081182246923287,2.6504415915007553,3.648734136149061,0.13940705979731902
OG0003143.ASG,32.0,35.03721661314183,1.0949130191606822,1.7104850524801236,3.5564108283566447,4.309019242293529,0.17415890748913312
OG0007595.ASG,5.0,5.725221169149394,1.145044233829879,2.58473829425122,1.7448811808599336,2.038009984975808,0.05463210447241096
OG0003510.ASG,26.0,30.792157547084454,1.1843137518109406,1.5881791606235738,3.427260032462395,4.76912027421576,0.1983747512745137
OG0001593.GV,14.0,2.9384725395750024,0.20989089568392874,10.825894483200097,1.0778899019784096,1.1711427224001956,0.009007511705273452
OG0001003.ASG,178.0,183.37239701214716,1.03018200568622,2.2154031512528656,5.211519041472948,6.577950694729211,0.29357635235416896
OG0000201.ASG,578.0,462.24008582092443,0.7997233318701115,2.3105832723125865,6.136084422381036,7.542049783580529,0.3443184096621331
OG0002712.ASG,42.0,10.32948021945708,0.24594000522516857,2.818835082879307,2.3350019642912367,2.1842371763685566,0.06232827244045035
OG0000831.GV,28.0,27.392212528809065,0.9782933046003237,3.654292683841708,3.310258758720451,2.738581502773303,0.09150428961964752
OG0001790.GV,13.0,2.677633758335892,0.20597182756429938,1.2628322619654828,0.9849334785199568,1.5964537906304492,0.031392304770023645
OG0001799.ASG,74.0,61.15327632791947,0.8263956260529658,2.077471305184039,4.113383439241148,3.5355836147309216,0.13345176919636428
OG0004930.ASG,13.0,13.664332711705438,1.0511025162850336,0.9820521624677082,2.614788986259828,4.322226051908064,0.17485400273200338
OG0002088.ASG,60.0,47.5141599658346,0.7919026660972434,2.5748884980590905,3.861027771160151,3.3462271509176382,0.12348563952198095
OG0005628.ASG,10.0,12.375330266252694,1.2375330266252695,1.8048443304975832,2.515704996280667,2.878205562563498,0.09885292434544726
OG0000881.ASG,203.0,179.41142929778914,0.8838001443240845,2.7782610323971877,5.189681656055761,6.097582257701722,0.26829380303693273
OG0001195.GV,17.0,1.0677069546120752,0.06280629144776913,4.835191353192987,0.06551331581963904,1.0433084952281781,0.0022793944856935866
OG0006944.ASG,6.0,5.120283495756999,0.8533805826261665,1.1848997278021784,1.6332098077835786,2.5003609627130023,0.07896636645857907
OG0006139.ASG,8.0,11.416868982183528,1.427108622772941,1.173545127802816,2.4350919969502787,4.1726751798364985,0.16698290420192097
OG0003077.ASG,34.0,21.701682142656512,0.6382847689016621,0.8701075138046295,3.077389775636812,4.5117444862981255,0.18482865717358554
OG0001564.ASG,91.0,102.743183683814,1.1290459745474066,1.5182390462877726,4.632232512332166,6.918736646110734,0.31151245505845965
OG0000766.ASG,233.0,217.09639819852126,0.9317441982769152,2.9773925370921437,5.3803414862285255,5.532587178133847,0.23855721990178141
OG0001396.GV,16.0,18.225095337847733,1.1390684586154833,1.7416166645656905,2.9027995090386653,3.1753031112018633,0.11448963743167702
OG0002275.ASG,54.0,32.120874262495335,0.5948310048610247,1.9889615799365135,3.4695061073412456,3.9724613467366034,0.1564453340387686
OG0001830.ASG,73.0,63.27237841350072,0.8667449097739824,1.8913451096353264,4.147448873941119,4.30447505606866,0.17391973979308736
OG0001173.GV,18.0,2.6406489617732,0.1467027200985111,1.178303553574291,0.9710247058032057,1.6384623289054108,0.03360328046870583
OG0002739.GV,7.0,5.907824365348817,0.8439749093355452,2.07706767734488,1.776277635951819,2.074653126983956,0.056560690893892415
OG0007188.ASG,6.0,7.911841226198086,1.3186402043663477,1.6943767121746336,2.0683605266516762,2.5662634447862955,0.08243491814664713
OG0002504.GV,8.0,6.2385049278167415,0.7798131159770927,2.79127737262494,1.8307405587727292,1.8655802506769017,0.0455568552987843
OG0004699.ASG,15.0,10.680764051374599,0.7120509367583066,1.0809702178965297,2.368444371364037,2.9127414996684475,0.10067060524570777
OG0001370.GV,16.0,3.501158790010505,0.21882242437565655,1.3031252707781569,1.2530939965596763,2.0359553779234862,0.054523967259130855
OG0005301.ASG,11.0,13.578620827641604,1.2344200752401457,2.7154471899149497,2.6084965578892483,2.6588833161713534,0.08730964821954491
OG0007612.ASG,5.0,6.190116452066541,1.2380232904133082,1.981959846718475,1.8229538994543646,2.1405205232025897,0.060027395958031034
OG0002707.GV,7.0,3.262948608618517,0.466135515516931,5.331615373559669,1.1826312677533266,1.3177633663648118,0.01672438770341115
OG0006410.ASG,7.0,7.51370465271798,1.0733863789597113,1.2792136889617907,2.0167286401133593,2.9880078860120687,0.10463199400063519
OG0004103.ASG,20.0,27.89623833703073,1.3948119168515365,1.1097733026943168,3.32849185310767,5.627362407253863,0.24354538985546648
OG0005666.ASG,10.0,5.403328517943598,0.5403328517943599,2.502282397536121,1.6870151558903546,1.6947390694370033,0.03656521418089491
OG0007375.ASG,6.0,7.383922009874079,1.2306536683123466,1.4809577408886403,1.999304935101717,2.3312685332745127,0.07006676490918488
OG0002102.GV,10.0,2.352713389188485,0.2352713389188485,3.8059326547527137,0.855569295776475,1.2060728313745646,0.010845938493398134
OG0001748.GV,13.0,11.124196471870421,0.8557074209131094,2.5503098355923846,2.409122598196188,2.205649538274149,0.06345523885653416
OG0006177.ASG,8.0,8.62825080735535,1.0785313509194188,1.7393072016181759,2.155041797107121,2.3150454982850253,0.06921292096236975
OG0001575.GV,14.0,1.424819488470945,0.10177282060506751,6.802996029750501,0.35404513093945766,1.0831227367698886,0.004374880882625714
OG0004464.ASG,17.0,11.487854800832354,0.6757561647548443,4.421500743148033,2.441290373022681,2.185260541499898,0.06238213376315251
OG0002301.GV,9.0,7.5530116161022685,0.8392235129002521,3.9728437459773347,2.021946373275616,1.8206807064355932,0.04319372139134701
OG0005981.ASG,9.0,3.266542667471238,0.36294918527458203,3.9256140023208927,1.1837321373505818,1.3147076523942096,0.016563560652326823
OG0003039.ASG,34.0,34.63819650740508,1.018770485511914,2.176661660884665,3.5449570184648764,4.0718046121513005,0.16167392695533161
OG0003844.ASG,22.0,25.179542157623136,1.1445246435283243,3.966256616999315,3.226031845671827,2.7672812031672427,0.09301480016669698
OG0001776.GV,13.0,3.471777973610465,0.26705984412388195,1.5837319406110282,1.2446668470605244,1.5123854184725911,0.026967653603820585
OG0000728.ASG,242.0,280.2396305156375,1.1580150021307334,2.0990111588808222,5.635645060431459,7.407653473977796,0.33724491968304193
OG0004733.ASG,15.0,4.981210555653539,0.33208070371023596,1.7826773585759006,1.6056729449611293,1.631281359626473,0.03322533471718279
OG0002005.GV,11.0,9.891667974273613,0.899242543115783,1.1537302679227974,2.2916927840203964,3.0806480704411796,0.10950779318111471
OG0006220.ASG,8.0,7.113471935264284,0.8891839919080355,2.701547575021281,1.9619904418232088,1.9714435963784385,0.051128610335707286
OG0002238.GV,9.0,10.220594322495963,1.1356215913884402,1.8347417997906794,2.324404735970847,2.8780275302114644,0.09884355422165603
OG0007022.ASG,6.0,5.213089457013558,0.8688482428355929,1.263344365579257,1.6511726660096422,2.5154188286052874,0.07975888571606776
OG0001472.GV,15.0,3.1926227547006576,0.21284151698004383,1.3063104560968322,1.160842759148739,2.071908923824714,0.056416259148669164
OG0008075.ASG,5.0,6.69650542037278,1.339301084074556,1.0912883466783534,1.9015858112784134,2.3494752726761425,0.07102501435137593
OG0005531.ASG,10.0,10.132956080717348,1.0132956080717348,0.8738576399029765,2.315793090174477,3.1417660666036133,0.11272452982124281
OG0002911.ASG,37.0,38.19499153674502,1.0322970685606763,1.8146828775876287,3.6427043954131184,4.619764539240616,0.19051392311792714
OG0002206.GV,9.0,2.4250426347759446,0.2694491816417716,2.140391914117463,0.8858491055858014,1.3121151130403523,0.016427111212650124
OG0001671.GV,13.0,12.502107891699817,0.9617006070538321,1.5874281513642998,2.525897261427575,3.4131936186807863,0.1270101904568835
OG0000965.ASG,186.0,140.965392349306,0.7578784534908924,3.360213512931322,4.948514415920616,4.046958199902009,0.16036622104747414
OG0000118.ASG,859.0,698.5119232680614,0.8131687116042624,2.395727108491318,6.5489522483695985,6.580343315204804,0.29370227974762125
OG0001074.GV,19.0,2.901494847572607,0.15271025513540035,7.161178881883178,1.0652260688663553,1.1544152449442753,0.008127118154961857
OG0003609.ASG,25.0,18.272531570649125,0.730901262825965,2.059902686256043,2.905398925139374,3.466963922666377,0.1298402064561251
OG0001249.GV,16.0,15.264822094659271,0.9540513809162045,1.1892121344412991,2.725550971658349,3.712174699895462,0.14274603683660328
OG0002403.GV,9.0,13.750651815634463,1.5278502017371625,1.2710700437906284,2.621086227762425,3.901835695633358,0.15272819450701886
OG0004254.ASG,19.0,25.839862142519543,1.3599927443431339,1.2646203985983167,3.2519183438583563,5.536334042000419,0.23875442326317997
OG0000682.ASG,250.0,191.7261752796208,0.7669047011184832,4.461364904709712,5.2560681836601475,3.3839400109661666,0.12547052689295612
OG0006747.ASG,7.0,3.103140442120879,0.4433057774458398,2.2838200126004624,1.13241464455189,1.473101454522951,0.02490007655383953
OG0002391.ASG,50.0,27.36561952244731,0.5473123904489462,1.4579531112034916,3.3092874635666347,3.440472236722646,0.12844590719592874
OG0001277.GV,16.0,7.049229762349081,0.4405768601468176,3.692552153097411,1.9529183572880653,1.746811617191953,0.03930587458905016
OG0007545.ASG,5.0,3.1557140293130947,0.631142805862619,0.9264127987227188,1.1492147871268976,1.8968268198303506,0.047201411570018455
OG0003193.ASG,32.0,28.263726019284093,0.8832414381026279,3.2609307563859082,3.341579216381361,2.4287327536429624,0.07519646071805065
OG0005056.ASG,13.0,7.431762718248867,0.5716740552499128,8.105225941748772,2.005763073963224,1.3596225451565525,0.018927502376660656
OG0001480.ASG,101.0,115.09294121986667,1.1395340714838285,2.73674579350799,4.745739986478572,5.236604198187506,0.22297916832565823
OG0002600.GV,8.0,10.83851796316736,1.35481474539592,0.9873888432731642,2.3831062673995658,3.7356333179300814,0.1439807009436885
OG0001092.GV,19.0,9.081937620198486,0.4779967168525519,3.945872108114026,2.2062875641428654,1.7165992154618266,0.0377157481822014
OG0007811.ASG,5.0,5.328471385886067,1.0656942771772133,1.5750216179450467,1.6730644026515185,2.335063774022239,0.0702665144222231
OG0002122.ASG,59.0,66.41163297506606,1.1256208978824755,2.4729220750834573,4.195872236545086,5.418901185266502,0.23257374659297378
OG0000431.ASG,320.0,292.2176932909963,0.9131802915343634,2.754140227682512,5.677499049471753,5.4720065572020955,0.23536876616853133
OG0001291.GV,16.0,3.870426230525045,0.2419016394078153,0.9967541405873879,1.3533646380636217,1.8615123105800915,0.045342753188425865
OG0001633.ASG,85.0,100.94356461598986,1.18757134842341,2.7930701052992255,4.614561594494943,5.10087586555736,0.21583557187144
OG0003320.ASG,29.0,22.309017802404803,0.7692764759449932,4.4527644486502,3.1049909824822515,2.350614339620184,0.07108496524316758
OG0006093.ASG,8.0,9.805655120614889,1.225706890076861,1.927966150403733,2.282959272369364,2.7420894217222895,0.09168891693275208
OG0002445.ASG,48.0,52.5332963572906,1.0944436741102208,1.9928105650377048,3.96144718489674,5.363458873335898,0.22965573017557359
OG0004580.ASG,16.0,21.024298243485234,1.314018640217827,2.726826807124257,3.0456788280598976,3.0922073644147754,0.11011617707446186
OG0000156.ASG,683.0,556.8181786791956,0.8152535558992615,2.8503025669351088,6.322238756977194,6.7394435428594575,0.30207597593997143
OG0001494.GV,14.0,1.3041944023372944,0.09315674302409246,1.6124456342337627,0.26558553393991663,1.3062920133038927,0.016120632279152246
OG0005782.ASG,9.0,7.915496380183033,0.8794995977981147,1.571663849864989,2.06882240522416,2.5770555986212114,0.08300292624322166
OG0001354.ASG,116.0,111.15267789297454,0.958212740456677,2.0009108361063004,4.710904732724343,6.15863088384812,0.27150688862358524
OG0000908.GV,25.0,13.73057245315175,0.54922289812607,2.6076384579589003,2.6196249125124553,2.3508791778035345,0.07109890409492287
OG0007291.ASG,6.0,2.4309681800010674,0.4051613633335112,1.331665222322018,0.8882896059850827,1.5112193594262826,0.026906282075067504
OG0003647.ASG,25.0,2.9848564422654467,0.11939425769061787,1.8851169285108103,1.0935516526446565,1.4792117325610623,0.02522167013479275
OG0001697.GV,13.0,1.5303109636903724,0.1177162279761825,8.736147534911073,0.4254709589951048,1.1148427051527559,0.006044352902776624
OG0000936.GV,24.0,16.131584910968638,0.6721493712903599,2.8385085852434293,2.7807791458945994,2.404544142090676,0.07392337589950927
OG0006709.ASG,7.0,3.178080180621228,0.45401145437446117,1.650084984304977,1.15627729769595,1.590104211219888,0.031058116379994106
OG0005018.ASG,13.0,16.312172415194365,1.2547824934764895,1.3320604430895087,2.7919116030541042,4.225491779620636,0.1697627252431914
OG0005865.ASG,9.0,3.7507021444047766,0.41674468271164183,1.7464702966603385,1.3219430609633183,1.9305120206162756,0.04897431687454082
OG0000854.GV,27.0,24.567498379685098,0.9099073473957444,2.8063349873416596,3.2014243653008494,2.8116107340068335,0.09534793336878071
OG0006922.ASG,6.0,7.161565413433941,1.1935942355723235,1.0403143231930583,1.9687285902369727,3.2230495471624057,0.11700260774538977
OG0002589.ASG,45.0,27.725775804939392,0.6161283512208754,1.6896482342185732,3.3223625149888294,2.5095048239939755,0.0794476223154724
OG0002382.GV,9.0,8.41507023821503,0.9350078042461144,2.376863198955779,2.1300241743952233,2.296218737014374,0.06822203879023021
OG0001298.ASG,123.0,91.5076570904397,0.7439646917921926,3.059810003050851,4.516422652828682,4.390831481036413,0.17846481479139015
OG0000700.ASG,248.0,216.20524100448296,0.8717953266309797,4.224118251430984,5.376228146375132,4.196450896511855,0.16823425771115028
OG0002213.ASG,48.0,18.538301550160707,0.3862146156283481,1.43476755256542,2.91983894591756,1.842714023864621,0.04435336967708531
OG0003011.ASG,35.0,21.820681902855924,0.6234480543673121,2.02097056373832,3.0828582311932373,3.269167410467895,0.11942986370883658
OG0001502.ASG,89.0,67.60486212241777,0.7596051923867165,5.339534603178515,4.2136799053502845,3.107235195885835,0.11090711557293868
OG0002181.GV,10.0,1.12606263965024,0.112606263965024,0.7438353874534236,0.11872715841019421,1.6253197823927144,0.03291156749435339
OG0002784.GV,7.0,1.7186014585203373,0.2455144940743339,0.8987514229715028,0.5415108545643418,1.772320726811808,0.04064845930588463
OG0000267.ASG,450.0,484.5876312523511,1.0768614027830026,2.154722309421268,6.18329828443381,8.7740644500343,0.40916128684391057
OG0002774.ASG,40.0,45.70460552546791,1.1426151381366978,2.248660313593425,3.822199070184998,4.393104799525361,0.17858446313291373
OG0003576.ASG,25.0,24.021253173019737,0.9608501269207895,2.0781770072368806,3.1789389873566902,3.1773563634293764,0.11459770333838823
OG0001065.ASG,160.0,107.4330232713403,0.6714563954458769,2.2318198588224174,4.6768676140616865,3.3123640262384577,0.12170336980202409
OG0001818.ASG,74.0,17.807836997635356,0.24064644591399129,1.4242555139727846,2.879638641168934,3.072378437516345,0.10907254934296552
OG0004956.ASG,13.0,16.421679083076867,1.2632060833136052,1.2369839271110465,2.7986023572053136,4.538103303634289,0.1862159633491731
OG0006438.ASG,7.0,5.965292383154822,0.8521846261649746,1.176321770480567,1.7859580708037375,2.6444807193632234,0.0865516168085907
OG0002893.ASG,36.0,15.562120498706808,0.432281124964078,1.3179481174123975,2.7448397883023268,3.0244890379367404,0.1065520546282495
OG0002587.GV,8.0,7.534770224804632,0.941846278100579,1.3579906217037547,2.0195283372279125,2.8671223216906783,0.09826959587845675
OG0005329.ASG,11.0,12.776954175511857,1.1615412886828962,1.1070397109150727,2.5476430931201577,3.16034881643794,0.11370256928620737
OG0006111.ASG,8.0,5.501936692856573,0.6877420866070716,1.6025073887032628,1.7051001562305466,2.0686487025737756,0.056244668556514506
OG0001315.GV,16.0,3.1416713738436615,0.19635446086522884,3.412004489550769,1.144754942970517,1.5012995149653259,0.026384184998175048
OG0004402.ASG,17.0,19.14947002129554,1.1264394130173847,1.3966470805837008,2.9522750401155213,3.9801757020934754,0.15685135274176187
OG0005600.ASG,10.0,8.719927074406877,0.8719927074406877,1.371443704188266,2.165610874859184,3.0971705536506993,0.11037739756056313
OG0007313.ASG,6.0,2.895349773422961,0.4825582955704935,0.9193746383032716,1.06310592356205,1.4498339632395183,0.02367547174944833
OG0002762.GV,7.0,8.531649853796447,1.218807121970921,1.0363351505731473,2.143782760596375,3.5530620182183297,0.13437168516938577
OG0001128.GV,18.0,4.538663968247505,0.2521479982359725,1.1972334100722521,1.5126326886226698,1.6438576703259888,0.033887245806630995
OG0001116.GV,18.0,2.5555439070869483,0.14197466150483046,5.3316029105544285,0.9382650804861306,1.1621026535871697,0.008531718609851037
OG0004398.ASG,17.0,26.64323441840243,1.567249083435437,1.084331297002433,3.282535250404529,4.924917586339336,0.20657460980733347
OG0002561.GV,8.0,10.40857405252138,1.3010717565651726,0.8707356802516177,2.342629894620182,3.9622558957036835,0.15590820503703598
OG0007489.ASG,5.0,5.012028464756334,1.0024056929512668,1.4181628118501186,1.6118407163385913,2.4355058350761594,0.07555293868821891
OG0003822.ASG,23.0,13.957349178355388,0.6068412686241473,1.423439317267517,2.636006192366126,3.0806484345973817,0.10950781234723062
OG0002364.GV,9.0,7.734678163665727,0.8594086848517475,2.7609060016654388,2.0457138753592363,2.10062415039974,0.05792758686314421
OG0000229.ASG,535.0,377.18812242184543,0.7050245278912999,1.752814117000892,5.932744061456111,6.770527500886828,0.3037119737308857
OG0001856.ASG,72.0,58.05345424695447,0.8062979756521454,3.111642868273822,4.0613642110583985,3.0168220092729032,0.10614852680383702
